metric,dataset,tuning,model,ACC_DIFF,FAIR_DIFF,DELTA_DIFF
equalized_odds,compas,False,LFR_GridSearchReduction,-2.1058,1.6617,2.7747
equalized_odds,compas,False,LFR_MetaFairClassifier,-12.689,1.6617,2.7747
equalized_odds,compas,False,LFR_FAGTB,-13.3369,1.6617,-4.3899
equalized_odds,compas,False,LFR_HGR,-8.8013,1.6617,-3.2127
equalized_odds,compas,False,LFR_FairDummies,-22.4622,-6.0464,-6.5869
equalized_odds,compas,False,LFR_GeneralFairERM,-2.9158,1.6617,-0.627
equalized_odds,compas,False,LFR_MultiAdversarialDebiasing,-3.0778,1.6617,-0.4802
equalized_odds,compas,False,LFR_FairGeneralizedLinearModel,-14.2549,1.6617,2.7747
equalized_odds,compas,False,Fair-SMOTE_PrejudiceRemover,-3.4017,-41.8325,-22.2931
equalized_odds,compas,False,Fair-SMOTE_SquaredDifferenceFairLogistic,-0.8099,-14.4001,-7.335
equalized_odds,compas,False,Fair-SMOTE_FairnessConstraintModel,-15.4428,-0.1088,-7.7758
equalized_odds,compas,False,Fair-SMOTE_DisparateMistreatmentModel,-6.9654,-7.7408,-7.3531
equalized_odds,compas,False,Fair-SMOTE_ConvexFrameworkModel,-0.8099,-14.4001,-7.335
equalized_odds,compas,False,Fair-SMOTE_HSICLinearRegression,-1.5119,-15.3743,-8.1191
equalized_odds,compas,False,Fair-SMOTE_GerryFairClassifier,-20.5184,0.0,-7.0377
equalized_odds,compas,False,Fair-SMOTE_AdversarialDebiasing,-14.3089,2.5572,-5.8758
equalized_odds,compas,False,Fair-SMOTE_ExponentiatedGradientReduction,-12.743,3.7329,-4.1175
equalized_odds,compas,False,Fair-SMOTE_GridSearchReduction,-13.3369,5.7617,-3.7876
equalized_odds,compas,False,Fair-SMOTE_MetaFairClassifier,-1.7279,-51.1038,-26.4158
equalized_odds,compas,False,Fair-SMOTE_AdaFair,-1.1339,-0.4596,-0.7968
equalized_odds,compas,False,Fair-SMOTE_FAGTB,-3.2937,0.5449,-1.1854
equalized_odds,compas,False,Fair-SMOTE_HGR,-12.311,-4.2856,-6.2648
equalized_odds,compas,False,Fair-SMOTE_FairDummies,-26.7279,-6.9478,-16.8378
equalized_odds,compas,False,Fair-SMOTE_GeneralFairERM,-16.7387,-0.4805,-6.6504
equalized_odds,compas,False,Fair-SMOTE_MultiAdversarialDebiasing,-2.0518,-12.4218,-5.074
equalized_odds,compas,False,Fair-SMOTE_FairGeneralizedLinearModel,-0.7559,-14.6029,-7.4095
equalized_odds,compas,False,Fair-SMOTE_GradualCompatibility,-1.4579,-14.5102,-7.9841
equalized_odds,compas,False,Fair-SMOTE_RejectOptionClassification,-11.4471,-0.7478,-5.2174
equalized_odds,compas,False,Fair-SMOTE_EqOddsPostprocessing,-20.2484,1.3762,-7.2774
equalized_odds,compas,False,Fair-SMOTE_CalibratedEqOddsPostprocessing,-6.9654,-39.9973,-23.2384
equalized_odds,compas,False,Fair-SMOTE_DPAbstention,-2.6998,2.426,0.8831
equalized_odds,compas,False,Fair-SMOTE_FaX,-0.9719,-14.5154,-7.3927
equalized_odds,compas,False,FairSSL-CT_PrejudiceRemover,-5.0216,-58.6286,-31.4201
equalized_odds,compas,False,FairSSL-CT_FairnessConstraintModel,-18.5745,-0.4039,-9.4892
equalized_odds,compas,False,FairSSL-CT_DisparateMistreatmentModel,-3.1317,-14.1827,-8.6572
equalized_odds,compas,False,FairSSL-CT_GerryFairClassifier,-20.3564,0.0,-9.0434
equalized_odds,compas,False,FairSSL-CT_AdversarialDebiasing,-5.1836,-28.8386,-16.6921
equalized_odds,compas,False,FairSSL-CT_ExponentiatedGradientReduction,-11.7171,0.044,-5.8365
equalized_odds,compas,False,FairSSL-CT_GridSearchReduction,-4.1577,-11.7298,-7.9437
equalized_odds,compas,False,FairSSL-CT_MetaFairClassifier,-3.4557,-45.3414,-24.3985
equalized_odds,compas,False,FairSSL-CT_AdaFair,-1.1339,-0.6858,-0.8288
equalized_odds,compas,False,FairSSL-CT_FAGTB,-2.5918,0.226,-1.1829
equalized_odds,compas,False,FairSSL-CT_HGR,-6.6415,-10.1022,-8.3719
equalized_odds,compas,False,FairSSL-CT_GeneralFairERM,-17.5486,-0.6431,-9.0959
equalized_odds,compas,False,FairSSL-CT_MultiAdversarialDebiasing,-13.5529,2.1173,-5.6416
equalized_odds,compas,False,FairSSL-CT_RejectOptionClassification,-11.7171,-3.3369,-7.527
equalized_odds,compas,False,FairSSL-CT_EqOddsPostprocessing,-13.121,1.7074,-5.6348
equalized_odds,compas,False,FairSSL-CT_CalibratedEqOddsPostprocessing,-4.7516,-56.3497,-30.2267
equalized_odds,compas,False,FairSSL-CT_DPAbstention,-6.1015,-1.8519,-3.9767
equalized_odds,compas,False,FairSSL-CT_FaX,-1.7819,-20.0104,-10.4641
equalized_odds,compas,False,FairSSL-LP_PrejudiceRemover,-10.7991,-51.8839,-31.2065
equalized_odds,compas,False,FairSSL-LP_FairnessConstraintModel,-11.933,-3.465,-7.699
equalized_odds,compas,False,FairSSL-LP_DisparateMistreatmentModel,-1.7819,-14.0563,-7.9191
equalized_odds,compas,False,FairSSL-LP_GerryFairClassifier,-14.0389,-0.4618,-5.4899
equalized_odds,compas,False,FairSSL-LP_AdversarialDebiasing,-11.987,-26.2107,-19.0989
equalized_odds,compas,False,FairSSL-LP_ExponentiatedGradientReduction,-20.8963,3.5209,-8.6877
equalized_odds,compas,False,FairSSL-LP_GridSearchReduction,-20.8963,3.5209,-8.6877
equalized_odds,compas,False,FairSSL-LP_MetaFairClassifier,-17.1706,-7.0891,-12.1299
equalized_odds,compas,False,FairSSL-LP_AdaFair,-5.7775,-2.756,-4.2667
equalized_odds,compas,False,FairSSL-LP_FAGTB,-6.4795,1.8541,-2.3127
equalized_odds,compas,False,FairSSL-LP_HGR,-18.0346,-5.6194,-11.2544
equalized_odds,compas,False,FairSSL-LP_GeneralFairERM,-22.6782,-5.378,-13.5299
equalized_odds,compas,False,FairSSL-LP_MultiAdversarialDebiasing,-20.8963,2.1173,-8.6877
equalized_odds,compas,False,FairSSL-LP_RejectOptionClassification,-5.5616,0.0664,-2.7476
equalized_odds,compas,False,FairSSL-LP_EqOddsPostprocessing,-19.3844,-0.3725,-9.1808
equalized_odds,compas,False,FairSSL-LP_CalibratedEqOddsPostprocessing,-11.0691,-54.6878,-32.8245
equalized_odds,compas,False,FairSSL-LP_DPAbstention,-4.4276,0.0785,-2.1746
equalized_odds,compas,False,FairSSL-LP_FaX,0.0,-17.2113,-8.4437
equalized_odds,compas,False,FairSSL-LS_PrejudiceRemover,-10.5292,-47.6987,-28.7629
equalized_odds,compas,False,FairSSL-LS_FairnessConstraintModel,-6.8575,-8.6684,-7.7629
equalized_odds,compas,False,FairSSL-LS_DisparateMistreatmentModel,-3.0238,-10.3117,-6.6677
equalized_odds,compas,False,FairSSL-LS_GerryFairClassifier,-13.6069,-0.4618,-4.0137
equalized_odds,compas,False,FairSSL-LS_AdversarialDebiasing,-13.7149,-25.8283,-19.7716
equalized_odds,compas,False,FairSSL-LS_ExponentiatedGradientReduction,-20.4644,5.6679,-7.2115
equalized_odds,compas,False,FairSSL-LS_GridSearchReduction,-20.4644,6.0413,-7.2115
equalized_odds,compas,False,FairSSL-LS_MetaFairClassifier,-16.5767,-4.8319,-10.7043
equalized_odds,compas,False,FairSSL-LS_AdaFair,-5.7235,5.0434,-0.3131
equalized_odds,compas,False,FairSSL-LS_FAGTB,-6.8575,4.3197,-1.1069
equalized_odds,compas,False,FairSSL-LS_HGR,-12.797,-2.1228,-5.6272
equalized_odds,compas,False,FairSSL-LS_GeneralFairERM,-17.5486,-1.2527,-7.6423
equalized_odds,compas,False,FairSSL-LS_MultiAdversarialDebiasing,-20.4644,2.1173,-7.2115
equalized_odds,compas,False,FairSSL-LS_RejectOptionClassification,-4.4276,-6.5624,-4.8157
equalized_odds,compas,False,FairSSL-LS_EqOddsPostprocessing,-15.8207,1.7616,-5.0717
equalized_odds,compas,False,FairSSL-LS_CalibratedEqOddsPostprocessing,-11.5011,-55.322,-33.1415
equalized_odds,compas,False,FairSSL-LS_DPAbstention,-3.2397,2.2373,0.3179
equalized_odds,compas,False,FairSSL-LS_FaX,-1.3499,-16.0522,-8.3231
equalized_odds,compas,False,FairSSL-ST_PrejudiceRemover,-5.4536,-49.2385,-26.5901
equalized_odds,compas,False,FairSSL-ST_FairnessConstraintModel,-10.0432,-0.2914,-5.1673
equalized_odds,compas,False,FairSSL-ST_DisparateMistreatmentModel,-1.2959,-15.707,-8.5014
equalized_odds,compas,False,FairSSL-ST_GerryFairClassifier,-19.6544,0.0,-6.3634
equalized_odds,compas,False,FairSSL-ST_AdversarialDebiasing,-5.3456,-51.4179,-28.3817
equalized_odds,compas,False,FairSSL-ST_ExponentiatedGradientReduction,-10.3132,3.2274,-2.913
equalized_odds,compas,False,FairSSL-ST_GridSearchReduction,-18.0346,0.1178,-8.9584
equalized_odds,compas,False,FairSSL-ST_MetaFairClassifier,-0.7559,-32.7709,-16.7634
equalized_odds,compas,False,FairSSL-ST_AdaFair,-0.27,-2.7419,-1.074
equalized_odds,compas,False,FairSSL-ST_FAGTB,-0.432,-9.5402,-4.9861
equalized_odds,compas,False,FairSSL-ST_HGR,-20.5184,-2.1228,-9.0447
equalized_odds,compas,False,FairSSL-ST_GeneralFairERM,-17.1166,-3.0851,-7.8993
equalized_odds,compas,False,FairSSL-ST_MultiAdversarialDebiasing,-13.067,1.6406,-3.308
equalized_odds,compas,False,FairSSL-ST_RejectOptionClassification,-10.1512,-2.6754,-5.2908
equalized_odds,compas,False,FairSSL-ST_EqOddsPostprocessing,-20.3564,-1.242,-8.6124
equalized_odds,compas,False,FairSSL-ST_CalibratedEqOddsPostprocessing,-3.2937,-40.9406,-21.4422
equalized_odds,compas,False,FairSSL-ST_DPAbstention,-1.0799,3.4944,2.4696
equalized_odds,compas,False,FairSSL-ST_FaX,-1.0259,-14.889,-7.1745
equalized_odds,german,False,LTDD_PrejudiceRemover,0.6667,7.1805,3.9236
equalized_odds,german,False,LTDD_SquaredDifferenceFairLogistic,1.6667,7.1805,4.5903
equalized_odds,german,False,LTDD_FairnessConstraintModel,1.3333,9.3522,5.5094
equalized_odds,german,False,LTDD_DisparateMistreatmentModel,1.3333,-1.7206,0.473
equalized_odds,german,False,LTDD_ConvexFrameworkModel,1.6667,7.1805,4.5903
equalized_odds,german,False,LTDD_HSICLinearRegression,1.0,6.9587,3.9793
equalized_odds,german,False,LTDD_GerryFairClassifier,1.0,6.9587,3.9793
equalized_odds,german,False,LTDD_AdversarialDebiasing,2.0,8.2158,5.1079
equalized_odds,german,False,LTDD_ExponentiatedGradientReduction,0.6667,4.209,2.4378
equalized_odds,german,False,LTDD_GridSearchReduction,1.6667,7.1805,4.5903
equalized_odds,german,False,LTDD_MetaFairClassifier,0.6667,7.0597,3.8632
equalized_odds,german,False,LTDD_AdaFair,-8.6667,-4.4734,-4.0006
equalized_odds,german,False,LTDD_FAGTB,0.6667,4.6157,2.9745
equalized_odds,german,False,LTDD_HGR,-4.6667,1.3089,-1.6789
equalized_odds,german,False,LTDD_FairDummies,-5.6667,-0.2409,-2.9538
equalized_odds,german,False,LTDD_GeneralFairERM,-24.0,-13.86,-17.594
equalized_odds,german,False,LTDD_MultiAdversarialDebiasing,0.0,0.0,0.0
equalized_odds,german,False,LTDD_FairGeneralizedLinearModel,1.6667,7.1805,4.5903
equalized_odds,german,False,LTDD_GradualCompatibility,1.3333,5.4661,3.5664
equalized_odds,german,False,LTDD_RejectOptionClassification,3.0,-7.4554,-2.2277
equalized_odds,german,False,LTDD_EqOddsPostprocessing,1.0,-3.2538,-0.7936
equalized_odds,german,False,LTDD_CalibratedEqOddsPostprocessing,0.6667,5.3638,3.0152
equalized_odds,german,False,LTDD_JiangNachum,1.6667,6.8915,4.2791
equalized_odds,german,False,LTDD_DPAbstention,0.0,-8.1246,-4.0623
equalized_odds,german,False,LTDD_FaX,1.3333,9.0632,5.1982
equalized_odds,german,False,LTDD_FairBayesDPP,-0.3333,6.1927,2.9297
equalized_odds,german,False,LFR_FairnessConstraintModel,0.0,0.0,0.0
equalized_odds,german,False,LFR_ConvexFrameworkModel,-43.6667,-46.4119,-45.0393
equalized_odds,german,False,LFR_HSICLinearRegression,-41.6667,-8.4574,-25.062
equalized_odds,german,False,LFR_AdversarialDebiasing,-43.0,-100.0,-71.5
equalized_odds,german,False,LFR_ExponentiatedGradientReduction,0.0,0.0,0.0
equalized_odds,german,False,LFR_GridSearchReduction,-60.0,0.0,-30.0
equalized_odds,german,False,LFR_MetaFairClassifier,-60.0,0.0,-30.0
equalized_odds,german,False,LFR_AdaFair,0.0,0.0,0.0
equalized_odds,german,False,LFR_FAGTB,0.0,0.0,0.0
equalized_odds,german,False,LFR_HGR,0.0,0.0,0.0
equalized_odds,german,False,LFR_FairDummies,-13.0,-4.4684,-8.7342
equalized_odds,german,False,LFR_GeneralFairERM,-15.6667,-8.7513,-12.209
equalized_odds,german,False,LFR_MultiAdversarialDebiasing,0.0,0.0,0.0
equalized_odds,german,False,Fair-SMOTE_PrejudiceRemover,-22.6667,-43.5314,-33.099
equalized_odds,german,False,Fair-SMOTE_SquaredDifferenceFairLogistic,-6.0,-3.7603,-4.8801
equalized_odds,german,False,Fair-SMOTE_FairnessConstraintModel,-6.6667,2.3935,-1.8115
equalized_odds,german,False,Fair-SMOTE_DisparateMistreatmentModel,-5.6667,-7.2341,-6.4504
equalized_odds,german,False,Fair-SMOTE_ConvexFrameworkModel,-6.0,-3.7603,-4.8801
equalized_odds,german,False,Fair-SMOTE_HSICLinearRegression,-8.3333,-2.4225,-5.3779
equalized_odds,german,False,Fair-SMOTE_GerryFairClassifier,-59.0,6.9587,-26.0207
equalized_odds,german,False,Fair-SMOTE_AdversarialDebiasing,-24.0,-28.6177,-23.3786
equalized_odds,german,False,Fair-SMOTE_ExponentiatedGradientReduction,-49.6667,-6.4595,-28.0631
equalized_odds,german,False,Fair-SMOTE_GridSearchReduction,-12.0,-12.7433,-12.3717
equalized_odds,german,False,Fair-SMOTE_MetaFairClassifier,-5.6667,-29.4103,-17.263
equalized_odds,german,False,Fair-SMOTE_AdaFair,-3.0,-3.1971,-2.9319
equalized_odds,german,False,Fair-SMOTE_FAGTB,-3.3333,0.1916,-1.5709
equalized_odds,german,False,Fair-SMOTE_HGR,-21.6667,10.0522,-5.8072
equalized_odds,german,False,Fair-SMOTE_FairDummies,-14.6667,-3.7431,-9.2049
equalized_odds,german,False,Fair-SMOTE_GeneralFairERM,-20.0,-13.2764,-14.3464
equalized_odds,german,False,Fair-SMOTE_MultiAdversarialDebiasing,-24.3333,-57.3305,-40.8319
equalized_odds,german,False,Fair-SMOTE_FairGeneralizedLinearModel,-6.0,-3.7603,-4.8801
equalized_odds,german,False,Fair-SMOTE_GradualCompatibility,-5.6667,-4.2515,-4.9591
equalized_odds,german,False,Fair-SMOTE_RejectOptionClassification,-6.6667,4.4086,-0.2957
equalized_odds,german,False,Fair-SMOTE_EqOddsPostprocessing,-56.0,2.6159,-26.692
equalized_odds,german,False,Fair-SMOTE_CalibratedEqOddsPostprocessing,-27.3333,-59.9816,-43.6575
equalized_odds,german,False,Fair-SMOTE_DPAbstention,-18.6667,6.295,-6.1858
equalized_odds,german,False,Fair-SMOTE_FaX,-6.6667,-4.3383,-5.5025
equalized_odds,german,False,FairSSL-CT_PrejudiceRemover,-16.3333,-57.4255,-34.1001
equalized_odds,german,False,FairSSL-CT_FairnessConstraintModel,-11.3333,-2.6505,-2.0746
equalized_odds,german,False,FairSSL-CT_DisparateMistreatmentModel,-11.3333,-3.496,-6.3193
equalized_odds,german,False,FairSSL-CT_GerryFairClassifier,-59.0,2.0792,-26.0207
equalized_odds,german,False,FairSSL-CT_AdversarialDebiasing,-16.0,-56.0001,-30.0001
equalized_odds,german,False,FairSSL-CT_ExponentiatedGradientReduction,-3.0,-15.5904,-6.1764
equalized_odds,german,False,FairSSL-CT_GridSearchReduction,-11.0,-37.4746,-21.6866
equalized_odds,german,False,FairSSL-CT_MetaFairClassifier,-6.0,-36.8947,-16.5796
equalized_odds,german,False,FairSSL-CT_AdaFair,-15.6667,-3.9267,-8.7296
equalized_odds,german,False,FairSSL-CT_FAGTB,-24.3333,-8.2713,-13.927
equalized_odds,german,False,FairSSL-CT_HGR,-11.0,-11.8424,-11.4212
equalized_odds,german,False,FairSSL-CT_GeneralFairERM,-11.3333,-8.5973,-9.9653
equalized_odds,german,False,FairSSL-CT_MultiAdversarialDebiasing,-3.0,-6.2321,-4.6161
equalized_odds,german,False,FairSSL-CT_RejectOptionClassification,3.0,-4.2398,2.7134
equalized_odds,german,False,FairSSL-CT_EqOddsPostprocessing,-40.6667,-5.0126,-21.6537
equalized_odds,german,False,FairSSL-CT_CalibratedEqOddsPostprocessing,-21.0,-43.9537,-29.6116
equalized_odds,german,False,FairSSL-CT_DPAbstention,-34.6667,-3.1465,-18.9066
equalized_odds,german,False,FairSSL-CT_FaX,-12.0,-4.5331,-4.7746
equalized_odds,german,False,FairSSL-LP_PrejudiceRemover,-14.0,-29.0325,-21.5163
equalized_odds,german,False,FairSSL-LP_FairnessConstraintModel,-15.3333,9.0145,-3.1594
equalized_odds,german,False,FairSSL-LP_DisparateMistreatmentModel,-14.0,-3.6371,-8.8186
equalized_odds,german,False,FairSSL-LP_GerryFairClassifier,-59.0,6.9587,-26.0207
equalized_odds,german,False,FairSSL-LP_AdversarialDebiasing,-13.3333,-31.9855,-21.0215
equalized_odds,german,False,FairSSL-LP_ExponentiatedGradientReduction,-6.6667,1.9172,-2.3747
equalized_odds,german,False,FairSSL-LP_GridSearchReduction,-10.3333,-50.0668,-30.2001
equalized_odds,german,False,FairSSL-LP_MetaFairClassifier,-7.6667,-30.1794,-18.9231
equalized_odds,german,False,FairSSL-LP_AdaFair,-17.0,-13.3547,-15.1774
equalized_odds,german,False,FairSSL-LP_FAGTB,-18.6667,-8.3903,-13.5285
equalized_odds,german,False,FairSSL-LP_HGR,-11.6667,-6.6918,-8.9907
equalized_odds,german,False,FairSSL-LP_GeneralFairERM,-10.0,-8.0956,-6.0478
equalized_odds,german,False,FairSSL-LP_MultiAdversarialDebiasing,0.0,0.0,0.0
equalized_odds,german,False,FairSSL-LP_RejectOptionClassification,-52.3333,12.3558,-19.1676
equalized_odds,german,False,FairSSL-LP_EqOddsPostprocessing,-43.0,-8.2399,-25.6199
equalized_odds,german,False,FairSSL-LP_CalibratedEqOddsPostprocessing,-26.3333,-34.3249,-30.3291
equalized_odds,german,False,FairSSL-LP_DPAbstention,-23.6667,8.1683,-7.7492
equalized_odds,german,False,FairSSL-LP_FaX,-15.0,5.4125,-4.7937
equalized_odds,german,False,FairSSL-LS_PrejudiceRemover,-33.3333,-23.2699,-28.3016
equalized_odds,german,False,FairSSL-LS_FairnessConstraintModel,-15.6667,6.7615,-4.4526
equalized_odds,german,False,FairSSL-LS_DisparateMistreatmentModel,-14.0,1.6022,-6.1989
equalized_odds,german,False,FairSSL-LS_GerryFairClassifier,-59.0,6.9587,-26.0207
equalized_odds,german,False,FairSSL-LS_AdversarialDebiasing,-39.0,2.5895,-16.8637
equalized_odds,german,False,FairSSL-LS_ExponentiatedGradientReduction,-50.3333,4.0531,-23.1401
equalized_odds,german,False,FairSSL-LS_GridSearchReduction,-27.3333,-1.7901,-14.5617
equalized_odds,german,False,FairSSL-LS_MetaFairClassifier,-8.6667,-45.2391,-26.9529
equalized_odds,german,False,FairSSL-LS_AdaFair,-18.0,-5.2264,-11.6132
equalized_odds,german,False,FairSSL-LS_FAGTB,-19.0,-13.0909,-16.0455
equalized_odds,german,False,FairSSL-LS_HGR,-22.3333,7.4357,-7.4488
equalized_odds,german,False,FairSSL-LS_GeneralFairERM,-16.3333,-15.4278,-12.0
equalized_odds,german,False,FairSSL-LS_MultiAdversarialDebiasing,-60.0,0.0,-30.0
equalized_odds,german,False,FairSSL-LS_RejectOptionClassification,-52.0,12.1487,-19.4009
equalized_odds,german,False,FairSSL-LS_EqOddsPostprocessing,-34.6667,-15.5548,-25.1107
equalized_odds,german,False,FairSSL-LS_CalibratedEqOddsPostprocessing,-34.0,-1.8832,-17.9416
equalized_odds,german,False,FairSSL-LS_DPAbstention,-20.0,7.8183,-6.0908
equalized_odds,german,False,FairSSL-LS_FaX,-15.6667,2.8995,-6.3836
equalized_odds,german,False,FairSSL-ST_PrejudiceRemover,-26.3333,-40.3522,-33.3428
equalized_odds,german,False,FairSSL-ST_FairnessConstraintModel,-13.3333,-3.7721,-8.5527
equalized_odds,german,False,FairSSL-ST_DisparateMistreatmentModel,-14.0,-6.7023,-10.3512
equalized_odds,german,False,FairSSL-ST_GerryFairClassifier,-59.0,6.9587,-26.0207
equalized_odds,german,False,FairSSL-ST_AdversarialDebiasing,-24.6667,-6.4242,-15.5454
equalized_odds,german,False,FairSSL-ST_ExponentiatedGradientReduction,-49.0,6.0313,-21.4844
equalized_odds,german,False,FairSSL-ST_GridSearchReduction,-18.3333,-8.1646,-13.249
equalized_odds,german,False,FairSSL-ST_MetaFairClassifier,-7.6667,-19.7284,-13.6975
equalized_odds,german,False,FairSSL-ST_AdaFair,-10.3333,-1.6953,-6.0143
equalized_odds,german,False,FairSSL-ST_FAGTB,-15.0,-3.8941,-9.447
equalized_odds,german,False,FairSSL-ST_HGR,-14.3333,3.3986,-4.9674
equalized_odds,german,False,FairSSL-ST_GeneralFairERM,-14.6667,4.5836,0.2918
equalized_odds,german,False,FairSSL-ST_MultiAdversarialDebiasing,-60.0,0.0,-30.0
equalized_odds,german,False,FairSSL-ST_RejectOptionClassification,5.6667,14.3346,10.0006
equalized_odds,german,False,FairSSL-ST_EqOddsPostprocessing,-5.0,-0.5559,-2.778
equalized_odds,german,False,FairSSL-ST_CalibratedEqOddsPostprocessing,-19.3333,-41.2909,-30.3121
equalized_odds,german,False,FairSSL-ST_DPAbstention,-21.0,1.5344,-9.2328
equalized_odds,german,False,FairSSL-ST_FaX,-13.6667,-7.9699,-10.8183
equalized_odds,implicit30,False,LTDD_PrejudiceRemover,-6.8213,-31.249,-18.0333
equalized_odds,implicit30,False,LTDD_SquaredDifferenceFairLogistic,-11.6839,-9.9433,-9.6204
equalized_odds,implicit30,False,LTDD_FairnessConstraintModel,-9.05,-10.0013,-9.5256
equalized_odds,implicit30,False,LTDD_DisparateMistreatmentModel,-14.6556,-4.5601,-9.4529
equalized_odds,implicit30,False,LTDD_ConvexFrameworkModel,-11.6839,-9.9433,-9.6204
equalized_odds,implicit30,False,LTDD_HSICLinearRegression,-9.3652,-13.57,-10.2969
equalized_odds,implicit30,False,LTDD_GerryFairClassifier,1.9586,-66.0232,-32.0323
equalized_odds,implicit30,False,LTDD_AdversarialDebiasing,-6.8213,-20.3934,-13.3485
equalized_odds,implicit30,False,LTDD_ExponentiatedGradientReduction,-7.8793,-15.56,-10.0467
equalized_odds,implicit30,False,LTDD_GridSearchReduction,-7.3841,-13.6376,-10.5108
equalized_odds,implicit30,False,LTDD_MetaFairClassifier,-3.4669,-40.3422,-21.353
equalized_odds,implicit30,False,LTDD_AdaFair,-6.9563,-19.8976,-13.427
equalized_odds,implicit30,False,LTDD_FAGTB,-20.914,1.1853,-9.8643
equalized_odds,implicit30,False,LTDD_HGR,-9.5678,-10.5291,-10.0484
equalized_odds,implicit30,False,LTDD_FairDummies,-12.5619,-7.694,-10.128
equalized_odds,implicit30,False,LTDD_GeneralFairERM,-17.3796,-22.1656,-18.5267
equalized_odds,implicit30,False,LTDD_MultiAdversarialDebiasing,-15.7362,-0.268,-8.0021
equalized_odds,implicit30,False,LTDD_FairGeneralizedLinearModel,-11.6839,-9.9433,-9.6204
equalized_odds,implicit30,False,LTDD_GradualCompatibility,-12.3368,-6.1231,-9.23
equalized_odds,implicit30,False,LTDD_RejectOptionClassification,-10.3782,-11.2511,-10.8146
equalized_odds,implicit30,False,LTDD_EqOddsPostprocessing,-14.8582,-11.3863,-11.4486
equalized_odds,implicit30,False,LTDD_CalibratedEqOddsPostprocessing,-6.3485,-34.9692,-19.477
equalized_odds,implicit30,False,LTDD_JiangNachum,-2.6565,-29.5844,-14.6536
equalized_odds,implicit30,False,LTDD_DPAbstention,-1.8235,-15.8479,-8.8357
equalized_odds,implicit30,False,LTDD_FaX,-11.5489,-10.1033,-9.6442
equalized_odds,implicit30,False,LTDD_FairBayesDPP,-13.3724,-11.6743,-12.5233
equalized_odds,implicit30,False,LFR_PrejudiceRemover,-16.2314,-1.8536,4.1835
equalized_odds,implicit30,False,LFR_SquaredDifferenceFairLogistic,-23.8181,-10.4036,-3.6935
equalized_odds,implicit30,False,LFR_FairnessConstraintModel,-13.1022,-10.4036,-9.0668
equalized_odds,implicit30,False,LFR_DisparateMistreatmentModel,-18.4376,-11.1822,-14.8099
equalized_odds,implicit30,False,LFR_ConvexFrameworkModel,-23.8181,-10.4036,-3.6935
equalized_odds,implicit30,False,LFR_HSICLinearRegression,-21.3868,-11.0638,-2.8304
equalized_odds,implicit30,False,LFR_GerryFairClassifier,-7.9244,-10.9253,-5.457
equalized_odds,implicit30,False,LFR_AdversarialDebiasing,-16.344,2.1314,-2.5401
equalized_odds,implicit30,False,LFR_ExponentiatedGradientReduction,-2.9716,-16.2214,-9.5965
equalized_odds,implicit30,False,LFR_GridSearchReduction,-6.0783,-35.7132,-20.8958
equalized_odds,implicit30,False,LFR_MetaFairClassifier,-20.4638,4.8645,4.9762
equalized_odds,implicit30,False,LFR_AdaFair,-15.9613,5.1081,5.0529
equalized_odds,implicit30,False,LFR_FAGTB,-5.7632,2.369,-0.3165
equalized_odds,implicit30,False,LFR_HGR,-18.1225,-15.0636,-16.2228
equalized_odds,implicit30,False,LFR_FairDummies,-4.9302,-15.4433,-0.619
equalized_odds,implicit30,False,LFR_GeneralFairERM,-5.1328,0.5458,-2.2935
equalized_odds,implicit30,False,LFR_MultiAdversarialDebiasing,-9.005,5.1081,0.3845
equalized_odds,implicit30,False,LFR_FairGeneralizedLinearModel,-23.6155,-10.5064,-3.6436
equalized_odds,implicit30,False,LFR_GradualCompatibility,-16.1639,-1.0272,3.5836
equalized_odds,implicit30,False,LFR_RejectOptionClassification,-10.1531,-11.141,-10.647
equalized_odds,implicit30,False,LFR_EqOddsPostprocessing,-11.3688,-0.2503,-5.8095
equalized_odds,implicit30,False,LFR_CalibratedEqOddsPostprocessing,-12.9896,-28.8058,-7.4916
equalized_odds,implicit30,False,LFR_JiangNachum,-6.9563,-12.7995,-9.8779
equalized_odds,implicit30,False,LFR_DPAbstention,-14.9032,-10.5648,-10.7325
equalized_odds,implicit30,False,LFR_FaX,-13.71,-6.0425,3.5299
equalized_odds,implicit30,False,Fair-SMOTE_PrejudiceRemover,-5.9433,-46.5445,-25.4334
equalized_odds,implicit30,False,Fair-SMOTE_SquaredDifferenceFairLogistic,-1.2607,-17.8777,-8.5674
equalized_odds,implicit30,False,Fair-SMOTE_FairnessConstraintModel,-4.5025,3.1366,-0.6829
equalized_odds,implicit30,False,Fair-SMOTE_DisparateMistreatmentModel,-4.5475,-0.9044,-1.5725
equalized_odds,implicit30,False,Fair-SMOTE_ConvexFrameworkModel,-1.2607,-17.8777,-8.5674
equalized_odds,implicit30,False,Fair-SMOTE_HSICLinearRegression,-1.2157,-17.8777,-8.5674
equalized_odds,implicit30,False,Fair-SMOTE_GerryFairClassifier,-19.8334,6.274,-6.7797
equalized_odds,implicit30,False,Fair-SMOTE_AdversarialDebiasing,-4.6376,-42.6717,-23.5871
equalized_odds,implicit30,False,Fair-SMOTE_ExponentiatedGradientReduction,-21.4543,-1.2356,-8.6735
equalized_odds,implicit30,False,Fair-SMOTE_GridSearchReduction,-8.127,-11.9189,-9.2692
